reviewText,unixReviewTime,reviewTime,rating,label
Not a fan at all.  Avoid,1435968000,"07 4, 2015",1.0,-1
"i bought this movie on faith.... im a big chinese cinema fan...unfortunately, though it may be the best in show in hong kong, it will leave western audiences laughing a bit. hard to suspend your disbelief for too long... story turns out to be much like HERO...its worthwhile to see, just to know it, there are some rewarding sequences... but just don't expect it to measure up to a big budget Hollywood production. its got too much of an amateurish feel for modern american audiences.Bluray quality itself is great. sounds great too.just manage your expectations.",1315526400,"09 9, 2011",3.0,0
I was OK,1405123200,"07 12, 2014",3.0,0
A journey following a lawyers deal with the devil as he faces the implications of his choices. All star cast.,1454112000,"01 30, 2016",5.0,1
"I did not like the fact it had subtitles, made it hard to keep up with at times, plenty of twist and turns but overall it was ok, it had its moments!",1361923200,"02 27, 2013",3.0,0
I thought it was another tv show I watched as a kid but it wasn't. The series was ok. I wouldn't recommend it.,1403136000,"06 19, 2014",3.0,0
Just not my cup of tea.  Slow starting and lead male character not attractive,1438819200,"08 6, 2015",2.0,-1
Not terrible. I had the impression there was a more medieval aspect but in the end the genre mixing worked for me,1464652800,"05 31, 2016",3.0,0
I just love a movie that has principals it brings to life.  A must see movie for the whole family,1392422400,"02 15, 2014",5.0,1
If I could give it zero Stars I would it was horrible it was stupid I couldn't wait for it to be over it was very played out it would just overall boring they should get rid of all the copies of the movie I'd rather watch paint dry,1485129600,"01 23, 2017",1.0,-1
This was ok for what it was.,1454889600,"02 8, 2016",3.0,0
"We turned it off after maybe three quarter hour, it just wasn't of interest to my wife or I.",1454457600,"02 3, 2016",1.0,-1
"An interesting film but not a memorable one. Would fall flat without the supporting characters, especially Barry Fitzgerald.",1446076800,"10 29, 2015",3.0,0
A wonderfully entertaining movie that keeps you engaged an and ending that delivers!  A great story beautifully acted out. Highly recommended!,1371859200,"06 22, 2013",5.0,1
The movie plot didn't make much sense and it seemed they threw in the love story just because.,1442707200,"09 20, 2015",2.0,-1
"Cute movie that will never win any awards, but the longer I watched it the more hooked I became.  I was looking for entertainment and I found it.  Leaves you feeling good, unlike a lot of movies with some message that makes you fell bad when it is over.  If you are looking for feel good entertainment this is your movie.  If you are looking for some dark deep message, then this is not it.  Good acting by proven stars.",1361577600,"02 23, 2013",4.0,1
"it was awful - i fast forward the most of the movie - why make something like this, why!!!",1483747200,"01 7, 2017",1.0,-1
just a great classic sci-fi movie,1414540800,"10 29, 2014",5.0,1
"My mom loves this movie with every bone in her body, I myself cant stand it so I am rating this product for her.  I have seen this movie and from what I have seen of it I am surprised that they actually made this movie.  But that is not what my mom would say, she would say that it is such a great movie and everyone should own a copy.  I just cant stand it.  This review is most likely not going to be so helpful but what can I say, you should really rent movies before you buy them anyways.",1200614400,"01 18, 2008",5.0,1
This was a Christmas gift. Very pleased with product and delivery.,1454889600,"02 8, 2016",5.0,1
It was okay.,1463961600,"05 23, 2016",3.0,0
"I thought this would be a ""smart"" suspenseful movie.  I was wrong.  I did watch the whole thing hoping for some big twist or turn in the plot that would make me say ""AH!  Brilliant""  I was wrong.  I thought I'd enjoy the movie.  I was wrong",1485302400,"01 25, 2017",2.0,-1
"Decent movie.  Some actual points of gore, curiosity & suspense.  The idea is great, but the movie could have been better by focusing more on the mystery and traps of the cube rather than so much fighting among the group.",1461888000,"04 29, 2016",3.0,0
"I've heard a lot about this film and really like Gene Hackman. I really didn't care for the film. The chase scene was gritty, but odd, because Hackman was chasing an elevated train rather than a car. I didn't like his flawed character and really hated the disappointing end.",1424390400,"02 20, 2015",3.0,0
"Good movie, but lousy ""film"" and sound quality.",1446508800,"11 3, 2015",2.0,-1
Was convinced that this movie was going nowhere within 5 minutes.  At 15 I turned it off.Someone please tell the stars that crude alone does not equal funny.  There has to be some element other than crude at work to make it funny.,1419984000,"12 31, 2014",1.0,-1
But they HAD to put overrated Katie Holmes in the movie. Sick.,1106006400,"01 18, 2005",1.0,-1
If you can look past the terrible transfer (understandable considering the origins of the film) and the rather limited subtitles - you will find here one of the most profound films ever made. There is not much that I can say about the power of this film because it is inexplicable - I think it is a very important film - and with what is going on in the world this is the perfect time to watch it!,1103673600,"12 22, 2004",5.0,1
Boring didn't even watch it all,1463961600,"05 23, 2016",1.0,-1
"It's a GREAT John Wayne, and Vietnam War Movie!!!",1493078400,"04 25, 2017",5.0,1
"I could watch this movie over and over again. It has everything-comedy, drama and a great fight scene. The writing is marvelous and the acting is superb  Maureen O'Hara and John Wayne are perfect together. This is a much watch!!!",1394841600,"03 15, 2014",5.0,1
"I've just finally remembered why I never read this book... the story is bloody depressing. The moral of it seems to be ""life sucks and then you die"". If the main character is going to go through that much crap, I like to at least see them get a happy ending.At least they did depressing well. Costumes, settings and acting were pretty good.",1399161600,"05 4, 2014",2.0,-1
"I had expected it to be much better with all the hype it had received, but still it was an entertaining film.",1365465600,"04 9, 2013",3.0,0
"always loved this movie, Jason scott lee did a phenomenal job portraying bruce lee in this film!! if you haven't seen this, check it out!",1476230400,"10 12, 2016",5.0,1
Great movie for students studying the Civil War.,1470009600,"08 1, 2016",5.0,1
One of the best movies from the 80s! Great fun.,1435968000,"07 4, 2015",5.0,1
This was not quite what I expected and didn't really like it after watching it.  Storyline is dull and the movie is kind of boring.,1394841600,"03 15, 2014",2.0,-1
The season 5  DVD's don't have a listing of the titles on the discs and they also have ads. On one of the discs I have to remember to turn off sub titles when it should be the opposite. The earlier ones were better. The content is good but not as good as earlier ones.,1404259200,"07 2, 2014",3.0,0
Watched for ten minutes and quit. Awful.,1461024000,"04 19, 2016",1.0,-1
"The cast is perfect, you genuinely feel for the characters. Emma Thompson and Kate Winslet are amazing like usual.  Wonderful adaptation.",1393891200,"03 4, 2014",5.0,1
Silly. Didn't even watch all of it.,1474675200,"09 24, 2016",2.0,-1
Fell asleep on it .dull,1469491200,"07 26, 2016",2.0,-1
Good,1430784000,"05 5, 2015",3.0,0
ok,1429747200,"04 23, 2015",3.0,0
Excellent movie!,1475107200,"09 29, 2016",5.0,1
The first and the best!  I bought this for my Dad's birthday.  He liked it very much and so did I.,1504310400,"09 2, 2017",5.0,1
"We loved this series when we saw it when we lived in England and since again on PBS, now we can relive the memories again and again",1487635200,"02 21, 2017",5.0,1
This is just an ok move. The plot is always the same with all the jurassic movies.,1451088000,"12 26, 2015",3.0,0
I didn't even get through the whole movie.  It was very boring.  What a big disappointment. so so so sad,1403136000,"06 19, 2014",2.0,-1
"This was below mediocre by several degrees.  It simply failed to be either a comedy or a sports movie with a medieval twist.  At least, not that I cared to keep watching anyway.",1365897600,"04 14, 2013",2.0,-1
"You know when a movie has awesome special effects when they can't be told from the footage of real performers. THAT's the case of Episode I. Sometimes the scenes have SO MANY DETAILS that they're hard to detail, but  that doesn't take anything away to the movie. Lucas has done it again.  I wouldn't say this is the best of the four (that's why I'm giving it a 4  of 5), but it definitely is worth being in your collection, specially if  you're serious about Star Wars.",964310400,"07 23, 2000",4.0,1
"What a waste of ""old"" talent.",1427500800,"03 28, 2015",1.0,-1
yawn...,1481328000,"12 10, 2016",3.0,0
"It has been years since i have seen this and i'm disappointed. The original was done so well, and the ending was one of the best points of the movie. That is where this version earns its self a big ""F"" they took a good ending and screwed it all up. I don't know what they were trying to accomplish but this new ending should have been left on the cutting room floor. It just feels cheap of an end, adds nothing to the overall movie and is a very ""safe"" ending, and due to that it does nothing. The original ending added to the overall effect while still delivering closure.",1461715200,"04 27, 2016",2.0,-1
"This may have been a good movie, but I couldn't understand the dialog and subtitles were not offered in English, only in French.  Therefore, I only watched it a few minutes , so I really can't write a genuine review",1442016000,"09 12, 2015",1.0,-1
Completely unrealistic garbage. I understand in horror movies the characters are somehow dumb but this is beyond hopeless.  I am glad it was free (Prime) and I didn't have to pay for it.,1341705600,"07 8, 2012",1.0,-1
"I saw this film when it was out in theaters with my friends - ""Fight Club"" was sold out.It was worst than bad to the point that we couldn't even laugh at it. Everyone in our group still considers this movie to be the WORST EVER.",1183420800,"07 3, 2007",1.0,-1
Ok rental,1419552000,"12 26, 2014",2.0,-1
We did not get to watch the movie. It kept stopping and starting over and over and over. Please give us our money back.,1414195200,"10 25, 2014",1.0,-1
I  never saw this episode.  I found it to be the most funny one of them all.  It's  great childhood program.,1379808000,"09 22, 2013",5.0,1
An attractive and intelligent presentation of Jane Austen's interesting novel.  The acting is superb; the settings are lovely.,1180828800,"06 3, 2007",5.0,1
"I had intended to see this movie in the theatre & somehow missed it. Turns out it was really a better movie for streaming (or DVD). It was just ok. I expected it to be funnier. The action was decent. More of a spoof-type movie to me, which brought a little more humor. I probably won't see it again any time soon...",1355529600,"12 15, 2012",3.0,0
The DVD was deeply scratched !,1491523200,"04 7, 2017",1.0,-1
"Bad Acting and even worse story plot. Waste of time and cannot believe they call this a movie, not scary just stupid, I like B movies this was not, it was a C movie that looked like it was done with home video and not in a cool way. Stupid movie, even worse acting, and the doll had nothing to do with the story, the ending was dumb I don't know why I wasted my time watching it.",1405814400,"07 20, 2014",1.0,-1
not what I expected,1413158400,"10 13, 2014",2.0,-1
There really was no story  line or plot to this movie. It made absolutely no sense. So frustrating.,1428624000,"04 10, 2015",1.0,-1
"funny as always, but volume is too low. You have to turn you tv up to the highest volume in order to hear it and it still isn't that loud.",1480982400,"12 6, 2016",3.0,0
Awesome! :),1409270400,"08 29, 2014",5.0,1
Adorable story.,1442188800,"09 14, 2015",5.0,1
Stinks,1425859200,"03 9, 2015",1.0,-1
"What a cute premise with cute guys and a story that moves pretty quickly.  Even with Meredith Baxter giving an impressive and memorable performance as Ethan's witty and wise mother.But the pieces don't fit together very well and it's sort of all over the place, never really making any point or much sense.  There is nothing here, really, that's very fresh or even very interesting.  Having followed some of the comic strip, I certainly enjoyed it more in that venue.All told, it's not all bad, and is certainly worth a watch and good for a few light laughs, but there's always the sense that there's not much there besides the cute boys to be too entertained by.  There's lots better gay-themed stuff than this.",1162252800,"10 31, 2006",3.0,0
"There is no reason  to watch this drivel.  It's slow and boring, and definitely does NOT STAR Judd Nelson,  He's barely even a supporting role.  I started watching because I couldn't remember seeing it before,  but after the first 10 minutes or so, I couldn't wait to turn it off!!!!!",1476230400,"10 12, 2016",1.0,-1
I am pleased with my product,1443830400,"10 3, 2015",5.0,1
It was okay but not as scary as I hoped.,1486771200,"02 11, 2017",3.0,0
It was a gift and she LOVES IT!,1519862400,"03 1, 2018",5.0,1
"This French film is so quirky, human, funny, touching, and wonderful!  You really feel for the characters with their social anxiety issues, but cheer their strengths.  The actors are extremely talented and make this such a believable story.",1377388800,"08 25, 2013",5.0,1
it was okay for a rainy sunday when you have nothing else to do but for me it's hard to connect with some of the characters because maybe in the next film the main character from before is killed off or dies...i know that happens in real life sometimes but i want my movies to be the happily ever after kind,1368662400,"05 16, 2013",3.0,0
"One of the better X-Men movies, but the Rogue Cut really didn't add anything to it. I barely noticed any additions save for a few minor ones that didn't add to the story.",1469404800,"07 25, 2016",3.0,0
In order to rate a movie I need to watch it complete and this one it is not!!!,1456617600,"02 28, 2016",1.0,-1
"Amazingly bad, slow, and incoherent. Don't bother watching it. It's just a slow movie with a weird beginning and end.",1421452800,"01 17, 2015",1.0,-1
Cary Grant... need I say more.  He's handsome and he's her hero.  It's a great romance and has a cute little twist as well.  I've watched it several times and I'll watch it again.,1439337600,"08 12, 2015",5.0,1
"I'd actually seen this movie once before.  It stars Christian Bale (this movie was actually the deciding factor for casting him in the Batman movies).It is set in the future after WWIII.  Only unlike most movies where the world looks like a big junk yard, 2 distinct societies have arisen.  One lives in large, well maintained cities and the other is outside the cities just scraping by (however, some people may not be happy with this but they are just people...no zombies or disfigured mutants),Within the cities it is against the law to openly express emotions and children are even schooled (a.k.a., brainwashed) to believe that it was mans' emotions that let to world war 3.  So emotions and things that lead to their expression like art, music, etc. are outlawed.  If you are found with it they do take it to a little extreme...you are put in a furnace and burned alive.There is a special police force that has been created.  The people who live in the emotionless cities (at least they are supposed to be) can't even have things like a frame around a picture.  Which makes sense in a way since you aren't supposed to have pictures (again, of an artistic nature...like paintings).The special police are highly trained in ""flushing"" suspected people out as there are many pockets of people within the city walls who have hidden stashes of art, music, books - all from the pre-war days in various places.  These special police are referred to as ""clerics"" but are basically adults who, from childhood are taught to be emotionless, trained with highly developed fighting skills (and the fight scenes are some of the best choreographed I've ever seen in a movie) and are given a drug that must be taken every day to help suppress their emotions.  Anyone want to guess what the drug is called...okay, time's up...the drug is called Equilibrium.BTW, nothing that I've written to this point is a spoiler and I'll try not to give any. So, now I'll get a lot more general so as not to give anything away because if you like post-apocalyptic movies, movies with good fight scenes and surprise, movies that have a plot, you'll like this movie.  It is well paced and I think one of Christian Bale's better works.The people outside the cities are considered radicals because they are also ones who stash art, etc.  So the Clerics (along with regularly trained soldiers) do make trips outside the cities as well. Since sense-inducing things like poetry and music are illegal they try to find it anywhere and when they do the soldiers torch works of art and the like.Of course there has to be some personal conflict somewhere or there wouldn't be a movie.  Enter Christian Bale as more than just the Cleric orders number 1 Cleric (a.k.a., highly skilled killer) since the people who love those sentimental things are supposed to be eradicated so they don't spread those heretic ways around.***SPOILER ALERT***Christian Bale's partner, another Cleric, it seems has stopped taking his Equilibrium (that drug that suppresses emotion.  But to set up a conflict for Mr. Bale, his Cleric partner is discovered (anyone remember what the term ""red shirt"" from the original Star Trek TV series and what that implied would happen if you were chosen for a landing party...in short, once you materialized on a planet if your uniform had a red shirt you probably wouldn't make it to the next commercial...argh).  So once Christian Bale's partner is found to have developed emotion, well you can probably guess what happens to him and Christian Bale is the one who has to do it.I will leave it at this point because from there on Christian goes through many changes which causes a lot of action, shooting, really well choreographed fight seems and finding out who and what makes for a good person or bad, while a lack of emotion creates a society without everyone killing each other, no bank robberies or robberies of any kind...it begs the question is giving up emotion (what makes us human) worth giving up?Well, this movie tries to show you using and action packed drama.  So enjoy.",1377043200,"08 21, 2013",5.0,1
"Sorry, but this was one of the worst movie I have seen in my lifetime.  With such a fantastic cast, what happened?",1475884800,"10 8, 2016",1.0,-1
Not funny; it tries but comes up short.,1492041600,"04 13, 2017",2.0,-1
just ok. pretty predictable.  humor was good.,1470787200,"08 10, 2016",3.0,0
well pleased,1469750400,"07 29, 2016",5.0,1
Blah.,1492473600,"04 18, 2017",3.0,0
if you are a fan of the X Men you'll love this movie,1418860800,"12 18, 2014",5.0,1
"It really drags on and on.  It's visually enjoyable, but many scenes are 3 or 4 times longer than they should be.  That SNL parody of the Hobbit movies is spot on.",1446249600,"10 31, 2015",3.0,0
"This is pretty horrible. I watched about 5 minutes. I then switched to a movie that was only rated about 6 and it was so much better.I used to watch the Wild, Wild West (television series) in my youth. From my very limited viewing, this does not even come close. For a television show to be better than a movie should be hard to accomplish. One of the ""hooks"" in the television show was to give a situation that made you want to watch the rest of the show. This, unfortunately, does not have that.",1501200000,"07 28, 2017",1.0,-1
"If u are a Sandler fan, you will like this movie.It is ok.Could have been better.",1097625600,"10 13, 2004",3.0,0
couldn't get through the first 5 minutes.,1440633600,"08 27, 2015",1.0,-1
Better than Noah. The kids enjoyed it and it had some meaning.,1407542400,"08 9, 2014",4.0,1
"I have to admit that I bought this movie simply because it was in 3D and it was something that I had not already seen.  The CGI world was indeed impressive to see in 3D on screen.  The story was good but not great.  Had I paid $25-$30 as some new 3D movies cost, I would have found this story to be disappointing.  For $10-$12, it was decent but I probably won't watch it a second time.  I see no replay value in a fairly predictable story with no acting performances that stood out and no characters that were endearing.  Flat performances in an eye candy world I would say.",1402012800,"06 6, 2014",3.0,0
"It was an okay remake of an amazing film.  This is the ""movie"" version of the FILM.  A movie is something you watch once and eat popcorn too, a FILM is something akin to a masterpiece that sets a standard.  The acting was good, the action was pretty good.  It just didn't compare to the original, but what really does?",1400716800,"05 22, 2014",3.0,0
This is a great action move that Tyler Peery has made he is very talented man,1496275200,"06 1, 2017",5.0,1
"So cute, loved it as a child and pleased to share with my child this Christmas, how can  you not like? Love the message of the true meaning of Christmas, Charlie Brown has it right!",1451088000,"12 26, 2015",5.0,1
Hey very simple popcorn flick with minimal story and shallow characters.,1453507200,"01 23, 2016",2.0,-1
"LOVE the movie, but I'm disappointed that they decided not to subtitle the songs. As a Hard of Hearing person, I still want to know the words of the songs being sung too.",1462665600,"05 8, 2016",3.0,0
"Never could get in to it. Was a story there somewhere, just never could find it",1418169600,"12 10, 2014",2.0,-1
I really did not care for it at all.  Just not my cup of tea.  I actually rented it by mistake.,1394323200,"03 9, 2014",1.0,-1
"This movie seems alright.It wasn't exactly what I expected after seeing the trailer. It could've been better, but I can't, at this time, be specific on how. - It is just something that doesn't quite seem right... like knowing you've forgotten something, but not knowing what it is.",1337644800,"05 22, 2012",3.0,0
"This is the older movie, I was looking for the musical and couldn't find it so I got this one.  It is good but would like to find the other one to go with this one.",1379808000,"09 22, 2013",3.0,0
Dumb plot would never watch it a second time,1444867200,"10 15, 2015",2.0,-1
ok,1477094400,"10 22, 2016",3.0,0
don't waste your time...ugh,1465948800,"06 15, 2016",1.0,-1
"This is a movie I have watched several times, it never disappoints.",1458000000,"03 15, 2016",5.0,1
would not play on my Sony blue ray player. Would not even recognize the disc. I returned it for a full refund.,1449964800,"12 13, 2015",1.0,-1
"A bunch of teenage boys in LA. Not that great, but at least there are some nice looking ladies and funny scenes.",1438992000,"08 8, 2015",3.0,0
What should be a fine bit of history was messed up with a bunch of unnecessary romance Hollywood style.,1445472000,"10 22, 2015",3.0,0
"What was this one about?  I thought Brad Pitt & Sean Penn, no matter what anyone writes, I cannot go wrong.  I turned it off after 20 minutes...should have paid attention to the reviews.",1326585600,"01 15, 2012",1.0,-1
"Seen the documentary on this person so I knew the background story, and I guess it would make sense never thought about the people that died they could be there.",1462406400,"05 5, 2016",3.0,0
pretty far fetched but entertaining,1464566400,"05 30, 2016",3.0,0
Wonderful film. Great quality and the acting is awesome. I love John Mills and this is a brilliant British war time propaganda movie.,1460592000,"04 14, 2016",5.0,1
Great needed blue ray for the library. Thank-you,1493337600,"04 28, 2017",5.0,1
great movie!,1489881600,"03 19, 2017",5.0,1
It was a TV show. What's to say?,1448582400,"11 27, 2015",3.0,0
Kids didn't like it.,1470873600,"08 11, 2016",2.0,-1
Classic movie. This should be in every movie collectors collection. One to be enjoyed over and over again.,1429401600,"04 19, 2015",5.0,1
"Great story and should be viewed, alomng with the book ""The Recruitment of Marcus Dupree"" by every talented high school athlete with sports asperations . . .",1487635200,"02 21, 2017",5.0,1
"Ordered item (for my Wife) on 8/17 and received on 8/25 in the new/excellent condition as described by Amazon. She always wanted this movie - funny, good story/songs/dancing.  Great service from Amazon.",1253145600,"09 17, 2009",5.0,1
Fantastic thriller,1412121600,"10 1, 2014",5.0,1
Awful.,1478736000,"11 10, 2016",1.0,-1
"The description of the item is for the 1954 movie, which is what I thought I was ordering. It turned out to be 20 episodes of the series instead. These original episodes are great, though, and although the packaging/quality is not the best, you can't beat the price. Our favorite episode is The Big Boys, with a young Leonard Nimoy. Would like to see more of the original series!",1163462400,"11 14, 2006",4.0,1
Great plot and terrific interactions among Broderick and his co-stars.,1405728000,"07 19, 2014",5.0,1
Was not that into it.,1447977600,"11 20, 2015",2.0,-1
"Paul Newman and Jackie Gleason at their best... With George C. Scott & Piper Laurie for good measure!A great Black & White movie, outstanding acting and powerful story line.",1429401600,"04 19, 2015",5.0,1
fantastic purchase thank you,1420416000,"01 5, 2015",5.0,1
"Big disappointment to say the least.  Don't bother with this movie even if you are a big fan of the first movie, like I am. Very poor script, plot and very poor directing. No character development.  One way to describe it, is that things were all over the place.  Things would happen that just seemed out of place. I did not identify with any of the characters.  Way too much stupidity.",1476835200,"10 19, 2016",1.0,-1
"I didn't finish the season.  It's okay, but not very good.",1417910400,"12 7, 2014",3.0,0
"I love westerns,",1411430400,"09 23, 2014",5.0,1
"....I side with them. Read Amazon U.K Reviews. It's their story..Disney's 1950 Animated tale is much better..!..And Too Much Depp Is TOO MUCH..!..Stay In France, Johnny Boy..!",1295740800,"01 23, 2011",2.0,-1
Was ok,1465689600,"06 12, 2016",3.0,0
This was an okay movie for an oldie. Gary B was good as usual. The wheelchair was cool. Not S.Kings better movies,1364083200,"03 24, 2013",4.0,1
"Pure crap movie,  not worth watching",1438992000,"08 8, 2015",1.0,-1
"Can someone explain to me why this doesn't have the commentary that was included on the dvd?  Very disappointed.  No commentary, no subtitles, no nothing.  So strange.",1357776000,"01 10, 2013",3.0,0
This is yet ANOTHER TERRIFIC purchase for the little ones in our lives!!! They have SOOOO enjoyed this dvd! TIMELESS & CLASSIC & GREAT ITEM!,1322438400,"11 28, 2011",5.0,1
Just God-Awful!,1407715200,"08 11, 2014",1.0,-1
"Avatar (2009).........CGI at its finest.  You'll see the latest computer generated image technology.  This movie is visually stunning, in some cases breathtaking, but the story suffers while the special effects are on display.  George Lucas once said, ""A special effect without a story is a pretty boring thing"".  Years after he said that, he went on to make the Star Wars prequels, which were heavy on special effects and CGI while the stories suffered.  I like the prequels, but they don't compare to the original trilogy.  It seems that James Cameron has fallen into this mode as well, at least in this film.  Great movie visually, mediocre story.This movie will make you feel like you're watching a video game.  It reminds me of the Star Wars prequels, especially Episodes I and II, and also King Kong (2005).Do I recommend this movie?  I guess so.  Sorta.If you like this sort of stuff, then...INSERT COIN - 25 cents.",1288396800,"10 30, 2010",3.0,0
"I've watched this a dozen times and admire the performances, the story about the times the people lived in, how well the story was told,how beautiful the sets were.  This is a very good  movie!",1409184000,"08 28, 2014",5.0,1
Just okay.  Can't say whole lot about the story.,1485043200,"01 22, 2017",3.0,0
It was ok,1457827200,"03 13, 2016",3.0,0
This was a fair movie. The main character did not have the right amount of energy in that she was rather blah. I did not like the ending. I am very happy that I did not have to pay  to see it.,1470700800,"08 9, 2016",3.0,0
I didn't care for it at all.  If guess it is geared toward juvenile audiences.,1448323200,"11 24, 2015",2.0,-1
Beyond dumb..made it about 20 minutes.,1466121600,"06 17, 2016",1.0,-1
Great,1428710400,"04 11, 2015",5.0,1
"Not a movie for kids. Though it is lovely, it is not a movie for kids & not as good Miyazaki's works of art.",1471132800,"08 14, 2016",3.0,0
"Love at First Bite rocks, Once Bitten blows. Sad that such a great movie like Bite has to share billing with such a terrible one, even on the cover.",1424131200,"02 17, 2015",3.0,0
"Uneven and overlong film has a miscast Lucille Ball starring as a taxi dancer whose best friend becomes the victim of a serial killer who sends poems to the police the night before he dispatches each of his young and beautiful female victims, although the police have yet to discover a single body.  Lucille Ball's character is recruited by Scotland Yard to try and trap the killer.  Along the way she is pursued by the charming and wealthy Robert Fleming (George Sanders), a nightclub owner who eventually becomes both her fiance and the prime suspect.Lured would have worked as an hour long B-movie but at 102 minutes feels extremely bloated.  It also doesn't seem to have any idea tonally what kind of film it wants to be.  Lured isn't really a thriller until the last 15 minutes or so--there's very little attempt to generate any real tension until then.  Lured isn't a romantic comedy, although the banter between Lucille Ball and George Sanders occasionally suggests that it is.  Lured isn't a breezy crime film--for much of its length the movie seems completely disinterested in its own serial killer plot, abandoning it for a different criminal conspiracy that Ball's character stumbles upon, which is also ultimately discarded shortly after it is introduced.It's possible I'm prejudiced against Lucille Ball because of her subsequent fame as a sitcom actress but I simply can't buy her as a serious or even halfway serious actress.  I also honestly don't think she was much of a looker, despite characters in the film frequently referring to how beautiful she is.  She isn't bad looking to be sure, but pretty much any bargain basement starlet working at Monogram studios was more beautiful than she was.  George Sanders, perhaps most famous for playing both The Saint and The Falcon in two different B-movie series is suitably smooth and charming, but his scenes generally drag Lured away from any mooring as a thriller or mystery.  Lucille Ball's character never suspects him until about a minute before he is arrested, and the identity of the real killer is telegraphed so obviously that Sanders' scenes in police custody seem completely pointless.Director Douglas Sirk who would become famous for his 1950's melodramas clearly hadn't found his niche yet.  He seems to be trying a little bit of everything in Lured--crime drama, mystery, romantic comedy, melodrama--but none of the elements really mesh all that well, making this one a bit of a drag to sit through.Also, for anyone thinking about watching Lured because of Boris Karloff--despite receiving pretty prominent billing (not to mention being pictured on the video cover) he is in the film for less than 10 minutes as a red herring murder suspect.  I'm not sure what the point of hiring him was if they weren't going to give him anything to do.",1462147200,"05 2, 2016",2.0,-1
bad,1463875200,"05 22, 2016",1.0,-1
"Better than I expected.  Penn does a good job in the action realm.  Good story with, of course, an underlying moral dilemma and even a disastrous Love angle.  Good film.  Of course it paints Military Contractors as unseemly slime but hey, its a movie and we all know cinema reflects the ideology of the filmmakers of the day.  Recommended.  A good time",1451779200,"01 3, 2016",4.0,1
"Awful, awful, awful! My husband thought it was going to be a new, improved ET - NOT!  We didn't even finish watching it.",1416009600,"11 15, 2014",1.0,-1
terrible,1416873600,"11 25, 2014",1.0,-1
not one of our favorites. My 5 year old twins and 3 1/2 year old grandchildren weren't very impressed with this movie.,1396310400,"04 1, 2014",3.0,0
A good classic.,1478217600,"11 4, 2016",5.0,1
This is not the movie for me. I didn't get past 2 minutes.,1463702400,"05 20, 2016",2.0,-1
I was a little surprised that I liked this movie a little better than I initially thought that I would. It is pretty decent for an action flick.,1436832000,"07 14, 2015",3.0,0
"This movie is very emotional to your heart and Great Tragedy, love story",1436313600,"07 8, 2015",5.0,1
"Great series.  I have watched all seasons up to this one, and have enjoyed them totally.",1456704000,"02 29, 2016",5.0,1
Another Coen gem!,1422057600,"01 24, 2015",5.0,1
"This is ok i""m not a huge fan of Jillian's exercises i do like the boxing one but not a fan of the others.",1378080000,"09 2, 2013",3.0,0
Basically this was not in English so that is why I gave it a low score - I don't like to read my movies.,1361836800,"02 26, 2013",1.0,-1
No more than 2 mainly because of the poor video quality,1448409600,"11 25, 2015",2.0,-1
I didn't liked the actors' acting nor the idea.I don't know why other audiences liked the film anyway.Totally waste of money.,1447027200,"11 9, 2015",2.0,-1
Not much too say except for the movie was okay.  Not a fan of Victor Mature anyway.,1438905600,"08 7, 2015",2.0,-1
"If you have nothing better to do, it's an ok movie.",1432944000,"05 30, 2015",3.0,0
Not rated but should be rated R.,1437696000,"07 24, 2015",1.0,-1
Once upon a time...don't waste your time watching it.,1482019200,"12 18, 2016",1.0,-1
"C. Thomas Howell is a very talented guy. This is an interesting spin on the HG Wells ' book. Naturally, cheesy FX.Did not see the Pod people. I will get to it eventually.",1497571200,"06 16, 2017",4.0,1
Meh... better than 2 and 3... worse than 1 and 5.,1430006400,"04 26, 2015",3.0,0
It was ok.,1467676800,"07 5, 2016",3.0,0
It was fine to watch.  Nothing too special in that I didn't feel drawn in at all into the women's lives.,1455580800,"02 16, 2016",3.0,0
Not the first time I watch this movie but since it came out to the theater.  Certain scenes were not in the DVD but not losing the plot line.The music is forever beautiful and meaningful.,1402790400,"06 15, 2014",4.0,1
Not bad but kind of dragged a little bit.  I was expecting more technical robotic things.,1434499200,"06 17, 2015",3.0,0
The movies are ok to watch. I am ready to sell them.,1520035200,"03 3, 2018",3.0,0
dang good movie,1474934400,"09 27, 2016",5.0,1
Well made movie. Gave food for thought as to the image of Sherlock Holmes in the early years. Kept my interest to the end.,1412121600,"10 1, 2014",5.0,1
It was ok.,1454544000,"02 4, 2016",3.0,0
i remember watching this on tv it is very touching and sad but the acting is very good and worth it,1376352000,"08 13, 2013",5.0,1
I had no clue from the intro that this was not only old but in German....I just could not watch it.,1391558400,"02 5, 2014",1.0,-1
Slow start resulting in my not wanting to watch further,1432771200,"05 28, 2015",2.0,-1
good and funny,1438041600,"07 28, 2015",3.0,0
"If you like horse stories, you will love this one. It's a great story that the whole family will enjoy and you will watch again!",1309132800,"06 27, 2011",5.0,1
"Both great stories of two legends of rock 'n' roll.A must for collectors of documentary style, but with events from their lives from those who knew them best. Great price & Quality!",1351468800,"10 29, 2012",5.0,1
